comment_id,video_id,author_channel_id,author_handle,titulo_video,canal,categoria_video,texto_original,texto_limpio,puntaje_bruto,sentimiento,categoria_sentimiento,terminos_lexico,terminos_positivos,terminos_negativos,emojis_valorados,negaciones_aplicadas,texto_vacio,cobertura_lexica,comunidad_id
Ugw_wfk-1nUcdyG3muZ4AaABAg,n8iP75gIpmw,UC3MYTqpQqlWBuCB7Th0e0PA,/@isaaclopez7220,Qué rico come tu diputado,Quorum,News & Politics,"Me llega que saquen videos cortos porque el vídeo del programa de Con criterio es muy largo, pero vaya que es bueno",llega saquen videos cortos vídeo programa criterio largo vaya bueno,2.0,0.4588,positivo,1,bueno,,,0,False,True,1
UgwaGYcI3FekgL1PZct4AaABAg,j43HgwYFKfk,UCOcUI5XkTYNMSFhZNMIPpGg,/@hendersonlopez3864,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"Urge convocar elecciones, los estudiantes estamos sufriendo con cada vez mas deficientes instalaciones, laboratorios y aulas. Ademas del abandono de Rectoria a las Facultades que siguen luchando contra su oposicion, o que se muestran renuentes a seguir sus ordenes, afectan directamente a los estudiantes, catedraticos, personal de servicios y limita su capacidad de brindar una educacion de calidad, y atender a la poblacion guatemalteca a travez de EPS y otros que ofrecen estas unidades academicas.",urge convocar elecciones estudiantes estamos sufriendo vez deficientes instalaciones laboratorios aulas ademas abandono rectoria facultades siguen luchando oposicion muestran renuentes seguir ordenes afectan directamente estudiantes catedraticos personal servicios limita capacidad brindar educacion calidad atender poblacion guatemalteca travez eps otros ofrecen estas unidades academicas,-2.0,-0.4588,negativo,3,calidad,sufriendo | abandono,,0,False,True,1
UgwaokeDKlLgSdqHpW94AaABAg,n8iP75gIpmw,UCOS8ViEkccrTZx2w2ccxotA,/@OscarHernandez-q8y,Qué rico come tu diputado,Quorum,News & Politics,"Pero porque un desayuno de 250.00,  no habrá uno de 75.00?",desayuno habrá,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugwbnz3tRoBa7Vs3A3d4AaABAg,b_Hkrkl3adA,UC3iIU62XKUOWuqL8BqBzj9A,/@antonioduarte2288,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,News & Politics,Puro show esto solo para que los diputranzas les den su parte y autorizar subsidios al gas,puro show solo diputranzas den parte autorizar subsidios gas,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugwc0TMrFYylioxh_Sh4AaABAg,6W4u8sGEnGM,UCV3fr-YOixFKCZBbJP1-X4w,/@albertoshernandez5251,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,Que viva viva el Presidente Bernardo Arevalo 🎉🎉👏🎉🎉,viva viva presidente bernardo arevalo,14.0,0.9638,positivo,2,viva | viva,,🎉🎉👏🎉🎉,0,False,True,2
UgwcF8V3__81jxC8Eh14AaABAg,n8iP75gIpmw,UCmjppp6ujz3SAnULvP3sZMw,/@marcomendez7509,Qué rico come tu diputado,Quorum,News & Politics,pues quien le pidió que la guesiara para Diputado si será descarado seve que son unos Corruptos mientras el pueblo no tiene ni un Cinco u con eso le pagan a los Electores si serán Comen Cuando hay,pues pidió guesiara diputado será descarado seve corruptos mientras pueblo ni cinco pagan electores serán comen,-5.0,-0.7906,negativo,2,,descarado | corruptos,,0,False,True,1
UgwdC_aDdYB1wpgGNAt4AaABAg,lj983NWyAQY,UC5PyGvSfFM--OVKmQ3COu6g,/@FreddyGmez,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,Que belleza si se llegara a construir todos esos proyectos 💙👌,belleza llegara construir todos esos proyectos,4.0,0.7184,positivo,0,,,💙👌,0,False,True,0
Ugwe0V0ssRP-r167Lzh4AaABAg,n8iP75gIpmw,UCQqetiwzzmRNTM5OWuXarGQ,/@isaiaslopezvelasquez1539,Qué rico come tu diputado,Quorum,News & Politics,si no les gusta  renuncie,gusta renuncie,-1.11,-0.2755,negativo,1,,gusta,,1,False,True,1
UgwgSP2G2qKwGGl5CSp4AaABAg,6W4u8sGEnGM,UCV3fr-YOixFKCZBbJP1-X4w,/@albertoshernandez5251,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,EL PRESIDENTE BERNARDO AREVALO SI ES UN PRESIDENTE QUE QUIERE A SU PUEBLO Y AL PAIS DE GUATEMALA 👍 EL NO ES COMO LOS RATAS  PRESIDENTES ANTERIORES 🐭🐭ASI QUE TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO 👍 🎉👍🎉👍🎉👍🎉👍🎉👍,presidente bernardo arevalo presidente quiere pueblo pais guatemala ratas presidentes anteriores apoyo presidente bernardo arevalo,11.55,0.9481,positivo,2,apoyo,ratas,👍👍🎉👍🎉👍🎉👍🎉👍🎉👍,0,False,True,2
UgwgoKatyznihVvDVVd4AaABAg,n8iP75gIpmw,UCCaYwkkbQGcvFoUmothVdQQ,/@OsvaldoAguirre-l3i,Qué rico come tu diputado,Quorum,News & Politics,Cuando los agarran con la manos en la masa ya ni Allan que decir estos buenos para nada! Solo para comer de gratis son buenos a que hijos de la gran patria! De Guatemala. Mantenidos estos corruptos solo para wuabiar son bueno.,agarran manos masa ni allan decir estos buenos nada solo comer gratis buenos hijos gran patria guatemala mantenidos estos corruptos solo wuabiar bueno,4.58,0.7636,positivo,5,buenos | gratis | buenos | bueno,corruptos,,0,False,True,1
UgwguqWom06c5opgpiF4AaABAg,n8iP75gIpmw,UCQgYjVngJRfPHDLGB5X6ZjA,/@oscarnavas9996,Qué rico come tu diputado,Quorum,News & Politics,Sin vergüenza. Que no se vuelva a lanzar para diputado ladrón,vergüenza vuelva lanzar diputado ladrón,-1.52,-0.3653,negativo,2,vergüenza,ladrón,,1,False,True,1
UgwhphOY9n46ofElDut4AaABAg,PjmxCj-a9Hg,UCN2N_wYOw6fMwCeSzdXLPIw,/@danielantoniogonzalezflore4901,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Mejor saque a guatemala del parlacen y dejen de hablar de tsnta babosadas o ustedes van s ir avrefujiase al parlacen cuando salgan ese dinero que pagamos invertirlo en meducina sehan realustas por sus acciones nadie cree ya en nadie de ver que los gobiernos solo sirven para enriqueserse ya vasta,mejor saque guatemala parlacen dejen hablar tsnta babosadas van ir avrefujiase parlacen salgan dinero pagamos invertirlo meducina sehan realustas acciones nadie cree nadie ver gobiernos solo sirven enriqueserse vasta,1.5,0.3612,positivo,1,mejor,,,0,False,True,2
UgwiGxmosawIyTVTjnB4AaABAg,n8iP75gIpmw,UC9vMq1YF-e7C-VO0SHkbUTA,/@ErvinLeonardoCarreraLat%C3%ADn,Qué rico come tu diputado,Quorum,News & Politics,19:27 Basuras de diputados  artense  porque los que sufrieron  hambre serán saciados y los que se saciaron a costillas de los demás tendrán hambre y sed  de todo,basuras diputados artense sufrieron hambre serán saciados saciaron costillas demás tendrán hambre sed,-4.0,-0.7184,negativo,2,,hambre | hambre,,0,False,True,1
Ugwih8O9PeaJ_zd7FWV4AaABAg,n8iP75gIpmw,UC8F2V63KZ4ZEay6opX2hAQw,/@carmenr6311,Qué rico come tu diputado,Quorum,News & Politics,"Los alimentos tienen k pagarlos d su sueldo como cualquier otro ciudadano k a pesar de el salario miserable pagan sus alimentos, segun entiendo ese señor  kiere k el pueblo le siga pagando ,si el trabaja haciéndose el pendejo como muchos otros k solo llegan a ocupar la silla y a bla bla hasta el momento no se ve k se trabaje en algo bueno para el pueblo a ese fulano k no esta contento con el alto sueldo k tienen por hacer nada ,k renuncie y k empleen a personas k realmente kieren hacer algo por el hambriento pueblo, braaavo seño por recordarle a ese inepto.,ellos ganan Q25,000 0 mas cuanto gana un médico, una enfermera,una profesora y esos siii trabajan especialmente los médicos.",alimentos tienen pagarlos sueldo cualquier otro ciudadano pesar salario miserable pagan alimentos segun entiendo señor kiere pueblo siga pagando trabaja haciéndose pendejo muchos otros solo llegan ocupar silla bla bla momento ve trabaje bueno pueblo fulano contento alto sueldo tienen hacer nada renuncie empleen personas realmente kieren hacer hambriento pueblo braaavo seño recordarle inepto ganan q25 cuanto gana médico enfermera profesora esos siii trabajan especialmente médicos,1.6,0.3818,positivo,1,bueno,,,0,False,True,1
Ugwije36G_n35mshRfp4AaABAg,6W4u8sGEnGM,UCheEJ5GZuIvV0fj-nXyVwXw,/@rosaoliva9389,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,Gracias por concluir lo q otros empiezan y no terminan,gracias concluir otros empiezan terminan,2.0,0.4588,positivo,1,gracias,,,0,False,True,2
UgwjKxflp7TiD0e7_494AaABAg,n8iP75gIpmw,UCujPF2nBgsTD62nWE3lcpIg,/@victorarturoruanobautista7588,Qué rico come tu diputado,Quorum,News & Politics,Que se les quite todos los privilegios lo que pasa no les gusta,quite todos privilegios pasa gusta,-1.11,-0.2755,negativo,1,,gusta,,1,False,True,1
Ugwjtq_DUb6ISU-ppsh4AaABAg,n8iP75gIpmw,UChs3tU2BcKOT0CezykvAsGw,/@byronpontaza,Qué rico come tu diputado,Quorum,News & Politics,"Estoy seguro que si a los conductores los envían a hacer un trabajo a un departamento y les dan viáticos, buscan Buenos restaurantes para ir a comer y no se van al mercado",estoy seguro conductores envían hacer trabajo departamento dan viáticos buscan buenos restaurantes ir comer van mercado,2.0,0.4588,positivo,1,buenos,,,0,False,True,1
UgwkiP4fW1xfpXbZcV14AaABAg,n8iP75gIpmw,UCV0iizTBoOfdAFX_thfI9BA,/@BenjaminLarios-jd8nk,Qué rico come tu diputado,Quorum,News & Politics,Lo que este diputado ase por el paiz es robarle  al paiz   porque otro beneficio que tiene el paiz  con ellos nada,diputado ase paiz robarle paiz otro beneficio paiz nada,-3.0,-0.6124,negativo,1,,robarle,,0,False,True,1
Ugwm9VajlW3ydbsf-BJ4AaABAg,6W4u8sGEnGM,UCp29O_C7cchZV8IxV7Crdag,/@robertoescobar5507,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,Excelente.,excelente,3.0,0.6124,positivo,1,excelente,,,0,False,True,2
UgwmvtMMEFg5rWbrmtV4AaABAg,yLZS3JiEBg8,UCkxdJ_yGN2gghOMo2ybQtXQ,/@11223344An,Arroz con pollo a la MONOPOLIO,Quorum,News & Politics,Y no olvidemos y quizá el más cruel. Las farmacéuticas con las medicinas,olvidemos quizá más cruel farmacéuticas medicinas,-2.5,-0.5423,negativo,1,,cruel,,0,False,True,3
UgwnCwptihjhFCfQK_l4AaABAg,6W4u8sGEnGM,UCjZgFEowMBrsjodqfovzdKw,/@franciscoflores3120,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,Pero  sería bueno que  le cambien  nombre,sería bueno cambien nombre,2.0,0.4588,positivo,1,bueno,,,0,False,True,2
UgwopmNYOXxE5kyT7fF4AaABAg,n8iP75gIpmw,UC4wq3DcbfaG6dtCqn8Oyu3w,/@hugoasencio7764,Qué rico come tu diputado,Quorum,News & Politics,Ya viste Nery más de lo mismo.,viste nery más mismo,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgwovhZaCiV0r6XOH_R4AaABAg,ndAZjHqzzT8,UCVC2QugcI1G4RvlCiUqd1aQ,/@rwdm76,Internet: escoger el menos malo,Quorum,News & Politics,excelente,excelente,3.0,0.6124,positivo,1,excelente,,,0,False,True,3
UgwoyDvqZ6NlBCvXB7t4AaABAg,yLZS3JiEBg8,UCXVLc8CmAO813ubM-fLvCDw,/@herminiasaquimux7565,Arroz con pollo a la MONOPOLIO,Quorum,News & Politics,"Ahora comprendí porque los cañeros y grupo cacif, estan contra la ley de competencia y siguen tratando de impedir su discusión en el legislativo.",ahora comprendí cañeros grupo cacif estan ley competencia siguen tratando impedir discusión legislativo,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,3
Ugwp1SacIqA0qS_netd4AaABAg,n8iP75gIpmw,UCwW2OFy95P7ZBkOPxWkpvYg,/@TeresaLucero-b5o,Qué rico come tu diputado,Quorum,News & Politics,No se justifica nada... es su obligación trabajar...,justifica nada obligación trabajar,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgwpY9PE_PBfwa2_g_N4AaABAg,n8iP75gIpmw,UC3XTwHxygNCgjndsg-UiCQA,/@marioajset4283,Qué rico come tu diputado,Quorum,News & Politics,"Repito como siempre, cuantas horas hombre de trabajo se pagan por el cansancio y fatiga del pueblo que hacen productivo al país y que generan renta gravada para los contribuyentes, solo para que estos infelices se den estos gustos.",repito siempre cuantas horas hombre trabajo pagan cansancio fatiga pueblo hacen productivo país generan renta gravada contribuyentes solo estos infelices den estos gustos,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugwqsca_nj4eGguiyTJ4AaABAg,j43HgwYFKfk,UCgQw_Sbq3ugruDUKsq1e0-A,/@marlenareano-h4t,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"buen reportaje, tristeza da q la USAC este coptada por esos corruptos.",buen reportaje tristeza da usac coptada esos corruptos,-3.0,-0.6124,negativo,3,buen,tristeza | corruptos,,0,False,True,1
UgwrIvqGid-S983oU9J4AaABAg,n8iP75gIpmw,UCL13XhnRzbGokEkCkEOb0-g,/@raquelprado3643,Qué rico come tu diputado,Quorum,News & Politics,Por querer justificarse le sacaron a luz sus artadas a costillas del pobre pueblo de Guatemala,querer justificarse sacaron luz artadas costillas pobre pueblo guatemala,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgwsCWap2Jq1pNrLOWl4AaABAg,n8iP75gIpmw,UCQtSFINs1h6GHkpg9o5kMvg,/@MacarioMartinezruiz,Qué rico come tu diputado,Quorum,News & Politics,Lo felicito  periodista de alto valor por decirle la verdad al diputado Rodas,felicito periodista alto valor decirle verdad diputado rodas,2.0,0.4588,positivo,1,felicito,,,0,False,True,1
UgwtcR5U0FAkeZsiVVt4AaABAg,06mFNPU0aB8,UC2ngpd8UBQu4gcUYy0goAtg,/@juliohernandez7438,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,News & Politics,Metanlos a la carcel y como se bisten de mujer que les echen chuso por maricones,metanlos carcel bisten mujer echen chuso maricones,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
Ugwvm2HYh08HI1HkcXV4AaABAg,PjmxCj-a9Hg,UC7IMsCxfZyWN7YQo8-JYa6Q,/@Burgos68,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,"Muchísimas gracias Sr. y excelentísimo Presidente Constitucional de la República de Guatemala,  por trabajar enormemente por todos los ciudadanos y también por unir sus esfuerzos con el Gobierno de los Estados Unidos Mexicanos,  porque el Turismo va hacer el mejor puente para incrementar la economía de todas aquellas personas al rededor del mundo, que quieran conocer más de esta cultura Maya compartida y la cual nos hace sentirnos hermanos con ese gran país. MÉXICO Y GUATEMALA UNIDOS POR SIEMPRE 💕",muchísimas gracias sr excelentísimo presidente constitucional república guatemala trabajar enormemente todos ciudadanos también unir esfuerzos gobierno estados unidos mexicanos turismo hacer mejor puente incrementar economía todas aquellas personas rededor mundo quieran conocer más cultura maya compartida hace sentirnos hermanos gran país méxico guatemala unidos siempre,6.0,0.8402,positivo,2,gracias | mejor,,💕,0,False,True,2
UgwvvK1L0aLOhCMUzfN4AaABAg,n8iP75gIpmw,UCzSfZlOVxBSs5ObD25ywxDQ,/@GilmarMaldonado-q9m,Qué rico come tu diputado,Quorum,News & Politics,Y haci vienen corriéndo para que él pueblo voté por ustedes no piensan en él pueblo que está sufriendo por un sueldo minusioso partida de ladrones corruptos hijos de la fiscal nietos de giamatey hijastros de Miguel Martínez sinó gana en el congreso renuncien también aprueben la ley para sacar ala fiscal aganlo,haci vienen corriéndo él pueblo voté piensan él pueblo está sufriendo sueldo minusioso partida ladrones corruptos hijos fiscal nietos giamatey hijastros miguel martínez sinó gana congreso renuncien también aprueben ley sacar ala fiscal aganlo,-8.0,-0.9001,negativo,3,,sufriendo | ladrones | corruptos,,0,False,True,1
UgwwH4OIcVCCN6SbBX14AaABAg,n8iP75gIpmw,UCLFdHr9BEbXHkoJopbEPLZw,/@kanterra4584,Qué rico come tu diputado,Quorum,News & Politics,"Deberían ir a comer al mercado central les queda cerca, llegan a pie y contribuyen con la pequeña empresa.
Ir a donde van y pagar con dinero de los tributos es lujurioso e insulta al pueblo soberano.",deberían ir comer mercado central queda cerca llegan pie contribuyen pequeña empresa ir van pagar dinero tributos lujurioso insulta pueblo soberano,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgwwKfLmhHVU-Oxzqtl4AaABAg,n8iP75gIpmw,UCNkcuy42zEwddwEcOd_HpnA,/@vanigomez492,Qué rico come tu diputado,Quorum,News & Politics,"No justifico lo del diputado, pero quisiera ver una entrevista similar en la administración anterior, ahí no! Porq tambien a los d con criterio les salpicaba la corrupción",justifico diputado quisiera ver entrevista similar administración anterior ahí porq criterio salpicaba corrupción,-3.29,-0.6474,negativo,1,,corrupción,,0,False,True,1
UgwwPrhCy2levkb6TRd4AaABAg,ndAZjHqzzT8,UCJp3OrVYcBorC94sKwdch_A,/@ULJoshmg2011,Internet: escoger el menos malo,Quorum,News & Politics,"Otro detalle muy interesante es para la mayoría que usamos líneas prepago; hay muchos abusos por parte de las empresas, una de ellas por ejemplo te roba el saldo cuando haces una recarga sin haberte asignado ningún paquete; aluden a que sino te asignas un paquete el consumo del saldo corre si usas internet; una recarga de Q100 se consume en 5 min.  Esto no está regulado  la verdad en Guate; la otra compañía es más legal en esto; almenos no te permite navegar sino has asignado paquete. El monopolio nunca será nada bueno, en mi caso opté por quitar cable y servicios asociados tuve demasiados abusos, cobros anticipados,  costos  muy altos y final quedas indefenso. Solo opté por un prepago para Internet lo mínimo necesario, para poder ver YouTube. No consumimos nada más, dejamos de ver TV desde la pandemia, es mejor leer y escuchar la radio, no hay que darles gusto a estas empresas que abusan y roban.  Los que puedan tener internet satelital los felicito es mejor que la corrupcion de las dos empresas  actuales.",otro detalle interesante mayoría usamos líneas prepago muchos abusos parte empresas ellas ejemplo roba saldo haces recarga haberte asignado ningún paquete aluden sino asignas paquete consumo saldo corre usas internet recarga q100 consume min está regulado verdad guate otra compañía más legal almenos permite navegar sino has asignado paquete monopolio nunca será nada bueno caso opté quitar cable servicios asociados tuve demasiados abusos cobros anticipados costos altos final quedas indefenso solo opté prepago internet mínimo necesario poder ver youtube consumimos nada más dejamos ver tv pandemia mejor leer escuchar radio darles gusto estas empresas abusan roban puedan tener internet satelital felicito mejor corrupcion empresas actuales,-10.08,-0.9335,negativo,12,interesante | mejor | gusto | felicito | mejor,abusos | roba | bueno | abusos | abusan | roban | corrupcion,,1,False,True,3
UgwxjmtBoAozs0ZUAcd4AaABAg,is3Mk5oC19g,UCdFlugHJJa4l3YqWuNRmvXw,/@MarcosCarillo-b1r,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,News & Politics,Al que tienen que enjuiciar es al comparator por comparator obgwtos robados,tienen enjuiciar comparator comparator obgwtos robados,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgwxjmtBoAozs0ZUAcd4AaABAg.AaAbqoGVGipAaAjNG9oPRN,is3Mk5oC19g,UCLh1Kde4_vI1sTZBkTNP7RQ,/@JoelReynoso-d4r,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,News & Politics,que?,,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgwypjUeZBU45DrrW0d4AaABAg,n8iP75gIpmw,UCThW2XNsAaBKme5PUt7n-Zg,/@thelmamoran8565,Qué rico come tu diputado,Quorum,News & Politics,Yo no entiendo por qué están ahorita con todas estas cosas por qué no lo hacían cuando estaban los corruptos Alvaro Arzú Alan Rodríguez. La señora está evangélica que acaba de salir no entiendo por qué no les decían eso a ellos porque tiene que ser hasta ahora es tonto,entiendo qué están ahorita todas estas cosas qué hacían estaban corruptos alvaro arzú alan rodríguez señora está evangélica acaba salir entiendo qué decían ahora tonto,-3.0,-0.6124,negativo,1,,corruptos,,0,False,True,1
