node_id,node_type,label,author_channel_id,video_id,title,channel_name,category,view_count,has_observed_edge
video::XktDG8dmcd0,video,Torrenciales lluvias dejan decenas de muertos y miles de evacuados,,XktDG8dmcd0,Torrenciales lluvias dejan decenas de muertos y miles de evacuados,DW Español,News & Politics,5171,False
video::YJohmVLc9QA,video,How to Get Around Guatemala: Complete Transportation Guide (2026),,YJohmVLc9QA,How to Get Around Guatemala: Complete Transportation Guide (2026),Chris & Grace,Travel & Events,3897,False
video::YLFXK2c60Xc,video,Por estas razones el 65% de las denuncias por violación en Guatemala nunca llega a un tribunal,,YLFXK2c60Xc,Por estas razones el 65% de las denuncias por violación en Guatemala nunca llega a un tribunal,Quorum,News & Politics,200,False
video::YSsECnqTVik,video,Suscriben convenios para transferencia de fondos a CAIMUS y entidades especializadas,,YSsECnqTVik,Suscriben convenios para transferencia de fondos a CAIMUS y entidades especializadas,Ministerio de Gobernación,News & Politics,15,False
video::ZHJoIah2Owo,video,Conoce como funciona el Sistema Conred  #laprevenciónestareadetodos,,ZHJoIah2Owo,Conoce como funciona el Sistema Conred  #laprevenciónestareadetodos,Conred,Education,182,False
video::ZNwStkzWgso,video,Elección judicial en Guatemala: Astrid Lemus y Luis Bermejo electos para corte de constitucionalidad,,ZNwStkzWgso,Elección judicial en Guatemala: Astrid Lemus y Luis Bermejo electos para corte de constitucionalidad,CNN en Español,News & Politics,24636,False
video::ZPBiWdHXg20,video,Piloto de tráiler accidentado en ruta al Atlántico era un menor y murió en el lugar,,ZPBiWdHXg20,Piloto de tráiler accidentado en ruta al Atlántico era un menor y murió en el lugar,PrensaLibreOficial,News & Politics,233632,False
video::ZS74P3DnykA,video,"Policía Nacional Civil gradúa 3,978 nuevos agentes",,ZS74P3DnykA,"Policía Nacional Civil gradúa 3,978 nuevos agentes",PNCdeGuatemala,News & Politics,115270,False
video::Z_pWnOi7oRw,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,,Z_pWnOi7oRw,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,1329,False
video::ZhrDgVZkhg4,video,FORMACION BRIGADA DE PROVIAL,,ZhrDgVZkhg4,FORMACION BRIGADA DE PROVIAL,PROVIAL GUATEMALA,People & Blogs,4419,False
video::_1VIxOLyaUQ,video,Sonido de trafico y ciudad 💤 ruido de calle para dormir bebés y relajarse,,_1VIxOLyaUQ,Sonido de trafico y ciudad 💤 ruido de calle para dormir bebés y relajarse,Ambient Sound Explorer,Entertainment,330057,False
video::_3kK0or6QI0,video,PROVIAL guatemala,,_3kK0or6QI0,PROVIAL guatemala,heto009,News & Politics,2054,False
video::_Lcbi4NCHRA,video,Tercer Informe General de la República,,_Lcbi4NCHRA,Tercer Informe General de la República,Gobierno de Guatemala,News & Politics,305269,False
video::_NSq2q0mzCY,video,42K y 21K MuniGuate 🏃🏻🏃🏻‍♀️,,_NSq2q0mzCY,42K y 21K MuniGuate 🏃🏻🏃🏻‍♀️,Municipalidad de Guatemala,News & Politics,47,False
video::_cUZT7LMKE0,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,,_cUZT7LMKE0,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,2708,False
video::a2zgl-1KZwY,video,#CadenaNacional | Mensaje del Presidente Bernardo Arévalo a la nación,,a2zgl-1KZwY,#CadenaNacional | Mensaje del Presidente Bernardo Arévalo a la nación,Gobierno de la República de Guatemala,Entertainment,2334,False
video::a3QGSpNx9Mg,video,Guatemala ya no aguanta el tráfico… ¿Funcionará el Aerómetro?,,a3QGSpNx9Mg,Guatemala ya no aguanta el tráfico… ¿Funcionará el Aerómetro?,Entre Caminos,Travel & Events,8098,False
video::a6QFfhpY53g,video,Provial Informa,,a6QFfhpY53g,Provial Informa,PROVIAL-CIV,People & Blogs,49,False
video::aRKgOSxgsF0,video,@GobiernodeGuatemala,,aRKgOSxgsF0,@GobiernodeGuatemala,luis arturo ceberg ulban,People & Blogs,2,False
video::aSbvMYJhmCc,video,Policía Nacional Civil,,aSbvMYJhmCc,Policía Nacional Civil,Ministerio de Gobernación,News & Politics,4346,False
video::a_kAe9IhBbo,video,Tráiler impacta pasarela en Aguilar Batres y provoca cierre parcial hacia la capital,,a_kAe9IhBbo,Tráiler impacta pasarela en Aguilar Batres y provoca cierre parcial hacia la capital,PrensaLibreOficial,News & Politics,255,False
video::ahicr7fQREY,video,Conred Podcast Episodio 9: Servidores Cívicos construyendo una cultura de prevención,,ahicr7fQREY,Conred Podcast Episodio 9: Servidores Cívicos construyendo una cultura de prevención,Conred,Education,65,False
video::almmnboHkwM,video,Se mueve Guate 🚌,,almmnboHkwM,Se mueve Guate 🚌,Municipalidad de Guatemala,News & Politics,297,False
video::anFbrgqxdzY,video,Horas Antes del Big One | Dentro de Ciudad de Guatemala Exactamente Antes del Terremoto (1976),,anFbrgqxdzY,Horas Antes del Big One | Dentro de Ciudad de Guatemala Exactamente Antes del Terremoto (1976),Nostalgia Latina,People & Blogs,222656,False
video::aoz2j4TTl4E,video,Rutas Alternas a partir del lunes 03 de agosto por avances de #AeroMetroGT,,aoz2j4TTl4E,Rutas Alternas a partir del lunes 03 de agosto por avances de #AeroMetroGT,Municipalidad de Guatemala,News & Politics,8905,False
video::bBz8nX4pMxc,video,Conred e Insivumeh informan sobre sismos en Guatemala este 31 de julio,,bBz8nX4pMxc,Conred e Insivumeh informan sobre sismos en Guatemala este 31 de julio,Guatevisión,Entertainment,1115,False
video::bMoENbSBSNs,video,¿Por qué Guatemala es una República? El decreto del 21 de marzo de 1847 y Rafael Carrera,,bMoENbSBSNs,¿Por qué Guatemala es una República? El decreto del 21 de marzo de 1847 y Rafael Carrera,El profe de Historia Gt,Education,1134,False
video::b_Hkrkl3adA,video,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,,b_Hkrkl3adA,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,News & Politics,5469,True
video::bg1KCMaIrRM,video,"¡Atención, vecinos!",,bg1KCMaIrRM,"¡Atención, vecinos!",Municipalidad de Guatemala,News & Politics,1965,False
video::bzosgvntOXU,video,Municipalidad de Guatemala 05/09/2025,,bzosgvntOXU,Municipalidad de Guatemala 05/09/2025,Concejales de Oposición - Muni Guate,People & Blogs,160,False
video::cl3Rpw9MstQ,video,Municipalidad de Guatemala sigue trabajando,,cl3Rpw9MstQ,Municipalidad de Guatemala sigue trabajando,Municipalidad de Guatemala,News & Politics,484,False
video::cpoiRUtF9uU,video,Congreso termina jornada sin acuerdos para aliviar precio de combustibles #ALAS7AM (02/09/2026),,cpoiRUtF9uU,Congreso termina jornada sin acuerdos para aliviar precio de combustibles #ALAS7AM (02/09/2026),Canal Antigua,News & Politics,117,False
video::csqia7f3OIE,video,SISTEMA CONRED Y METODOLOGÍA DE LOS 6 PASOS,,csqia7f3OIE,SISTEMA CONRED Y METODOLOGÍA DE LOS 6 PASOS,Carlitos Gamboa,People & Blogs,509,False
video::d-V_Aw1t6nI,video,Graduacion  de la 57 Promocion  de la Policia Nacional Civil  de Guatemala.,,d-V_Aw1t6nI,Graduacion  de la 57 Promocion  de la Policia Nacional Civil  de Guatemala.,PNCdeGuatemala,People & Blogs,1643,False
video::dJcNu9YYwh4,video,"Lluvias, ceniza y calor extremo: así estará el clima en Guatemala, según Insivumeh",,dJcNu9YYwh4,"Lluvias, ceniza y calor extremo: así estará el clima en Guatemala, según Insivumeh",PrensaLibreOficial,News & Politics,1061,False
video::dLctzx8qCgA,video,¿Cómo la CIA ALTERÓ el DESTINO de GUATEMALA para siempre?,,dLctzx8qCgA,¿Cómo la CIA ALTERÓ el DESTINO de GUATEMALA para siempre?,Alan Delmonte,Education,108616,False
video::dWhSTyhegeQ,video,Personal de Provial explica de empresas que verificarán implementación de limitadores de velocidad,,dWhSTyhegeQ,Personal de Provial explica de empresas que verificarán implementación de limitadores de velocidad,La Hora,News & Politics,341,False
video::dccwBXfxxiI,video,¡Espacios iluminados y seguros!,,dccwBXfxxiI,¡Espacios iluminados y seguros!,Municipalidad de Guatemala,News & Politics,38773,False
video::dsyLiSCrwcU,video,"3 KIEBRES ES DOLOROSO QUE EN CHIQUIMULA AÚN HAY COMUNIDADES SIN ENERGÍA ELÉCTRICA, GUATEMALA.",,dsyLiSCrwcU,"3 KIEBRES ES DOLOROSO QUE EN CHIQUIMULA AÚN HAY COMUNIDADES SIN ENERGÍA ELÉCTRICA, GUATEMALA.",Cronos Time GT,Education,701,False
video::dvy9rQpqLWY,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,,dvy9rQpqLWY,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,Entertainment,959,False
video::dya9nbxqWXE,video,ANDY EL MUÑEQUITO TRABAJADOR 🥴🏍🥴🤣@Soychap1n @lucilaylossinar @lilyvlogs6899,,dya9nbxqWXE,ANDY EL MUÑEQUITO TRABAJADOR 🥴🏍🥴🤣@Soychap1n @lucilaylossinar @lilyvlogs6899,CANALES ROBOS Y MENTIRAS 💰🧐,People & Blogs,4939,False
video::ebbgBtNrRz8,video,Las fuertes lluvias en Guatemala dejan al menos tres fallecidos en zonas rurales | Telemundo,,ebbgBtNrRz8,Las fuertes lluvias en Guatemala dejan al menos tres fallecidos en zonas rurales | Telemundo,Noticias Telemundo,News & Politics,63249,False
video::ewdf3q1tuCA,video,INTERPOL Guatemala captura a mujer por prostituir a señoritas,,ewdf3q1tuCA,INTERPOL Guatemala captura a mujer por prostituir a señoritas,Noti7,News & Politics,71048,False
video::fBljA_npiMs,video,Refuerzan acciones para prevenir y combatir la trata de personas,,fBljA_npiMs,Refuerzan acciones para prevenir y combatir la trata de personas,Ministerio de Gobernación,News & Politics,36,False
video::fenMcON-DjY,video,Encendido del Fuego Patrio y Mensaje Vicepresidencial,,fenMcON-DjY,Encendido del Fuego Patrio y Mensaje Vicepresidencial,Gobierno de la República de Guatemala,Entertainment,424,False
video::ffguGnMImL0,video,CIV inicia trabajos de bacheo y limpieza en las diferentes rutas del país,,ffguGnMImL0,CIV inicia trabajos de bacheo y limpieza en las diferentes rutas del país,Gobierno de Guatemala,News & Politics,848,False
video::g0aCNpZaAZ8,video,PMT de Guatemala es ejemplo para otros municipios,,g0aCNpZaAZ8,PMT de Guatemala es ejemplo para otros municipios,Municipalidad de Guatemala,News & Politics,4103,False
video::gF42rhVhP8w,video,Tenemos un gran problema con la seguridad de las construcciones en Guatemala,,gF42rhVhP8w,Tenemos un gran problema con la seguridad de las construcciones en Guatemala,TanGente Podcast,Entertainment,9033,False
video::gbcggAMJczg,video,Dionel  Art s Vídeo danzando con la muerte,,gbcggAMJczg,Dionel  Art s Vídeo danzando con la muerte,Dionel.Art_music,People & Blogs,7,False
video::go4jAhCJS0w,video,Así reaccionaría la guardia presidencial de la Saas en caso de una emergencia,,go4jAhCJS0w,Así reaccionaría la guardia presidencial de la Saas en caso de una emergencia,PrensaLibreOficial,News & Politics,7381,False
video::hGOvuWe8P3Q,video,🔴ENTREGAN A NOROÑA ALITO NEGOCIA CON MONREAL PREPARAN MEGÁFONOS PORROS DEL PRIAN,,hGOvuWe8P3Q,🔴ENTREGAN A NOROÑA ALITO NEGOCIA CON MONREAL PREPARAN MEGÁFONOS PORROS DEL PRIAN,Vittor Blogs,News & Politics,6682,False
video::hy0mwEHr6V0,video,MI3 será utilizado dentro de las evaluaciones a aspirantes a PNC,,hy0mwEHr6V0,MI3 será utilizado dentro de las evaluaciones a aspirantes a PNC,Ministerio de Gobernación,News & Politics,127595,False
video::iBX5DMQSf3s,video,Conmemoramos el 153 Aniversario de la Escuela Politécnica y Día del cadete.,,iBX5DMQSf3s,Conmemoramos el 153 Aniversario de la Escuela Politécnica y Día del cadete.,Gobierno de la República de Guatemala,Entertainment,1264,False
video::iCbGedZRRE8,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,,iCbGedZRRE8,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,Entertainment,1058,False
video::iEmScdnYQdg,video,La nueva ruta que evita El Trébol,,iEmScdnYQdg,La nueva ruta que evita El Trébol,Tráfico Sin Censura,People & Blogs,8502,False
video::iWYddxEszoM,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,,iWYddxEszoM,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,264,False
video::iacCQ4VyWWc,video,"Los conservadores y los liberales, Historia de Guatemala",,iacCQ4VyWWc,"Los conservadores y los liberales, Historia de Guatemala",Panda 01,People & Blogs,25431,False
video::ifJFNGT4azU,video,Podcast Guatemala Ahora Yo Se: Medidas De Seguridad Con el Lic. Ariel Yos y el Lic. Gabriel Quiñones,,ifJFNGT4azU,Podcast Guatemala Ahora Yo Se: Medidas De Seguridad Con el Lic. Ariel Yos y el Lic. Gabriel Quiñones,Ahora Yose,People & Blogs,3631,False
video::is3Mk5oC19g,video,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,,is3Mk5oC19g,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,News & Politics,4616,True
video::j43HgwYFKfk,video,La cooptación de Walter Mazariegos en la USAC,,j43HgwYFKfk,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,10156,True
video::j4akBH678fw,video,El paso a desnivel Calzada Roosevelt lleva más conexión y mejor movilidad para la población.,,j4akBH678fw,El paso a desnivel Calzada Roosevelt lleva más conexión y mejor movilidad para la población.,Gobierno de la República de Guatemala,Entertainment,649,False
video::jQGvhMPMuAI,video,#DiálogoCentral | El clima de la semana: adiós a la canícula ¿llegan las lluvias? 🌦️,,jQGvhMPMuAI,#DiálogoCentral | El clima de la semana: adiós a la canícula ¿llegan las lluvias? 🌦️,Canal Antigua,News & Politics,214,False
video::jSw-nFh94qQ,video,Gobernación promueve espacios de sana convivencia,,jSw-nFh94qQ,Gobernación promueve espacios de sana convivencia,Ministerio de Gobernación,News & Politics,59,False
video::kaZgtwqwLrI,video,@rumzacapait @GobiernodeGuatemala,,kaZgtwqwLrI,@rumzacapait @GobiernodeGuatemala,TRAYECTORIA Y EXITO CON ANABELLA CORDON,People & Blogs,74,False
video::kjwvEESqSHA,video,¿VALE la PENA VIAJAR de GUATEMALA a  XELA en BUS?  Descúbrelo,,kjwvEESqSHA,¿VALE la PENA VIAJAR de GUATEMALA a  XELA en BUS?  Descúbrelo,De todo Gt,People & Blogs,216172,False
video::l-mH80ygqFY,video,Avances en proyectos municipales por el desarrollo y bienestar en la ciudad.,,l-mH80ygqFY,Avances en proyectos municipales por el desarrollo y bienestar en la ciudad.,Municipalidad de Guatemala,News & Politics,256,False
video::lAsODhYGcTE,video,Gobierno busca a toda costa sacar a Consuelo Porras,,lAsODhYGcTE,Gobierno busca a toda costa sacar a Consuelo Porras,Noticias VR,People & Blogs,3,False
video::lNuxq8OKCpc,video,Lluvias convierten calles en ríos en Villa Nueva y San Miguel Petapa,,lNuxq8OKCpc,Lluvias convierten calles en ríos en Villa Nueva y San Miguel Petapa,PrensaLibreOficial,News & Politics,7663,False
video::lYyGqHAL5nM,video,Comuna lanzó nueva imagen de la PM y PMT,,lYyGqHAL5nM,Comuna lanzó nueva imagen de la PM y PMT,Municipalidad de Guatemala,People & Blogs,286,False
video::lj983NWyAQY,video,Plan 2032 Ciudad de Guatemala,,lj983NWyAQY,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,304089,True
video::lkdwGwrJKeM,video,🇬🇹 ¿Es seguro VIAJAR a Guatemala? Consejos prácticos para que todo te salga bien,,lkdwGwrJKeM,🇬🇹 ¿Es seguro VIAJAR a Guatemala? Consejos prácticos para que todo te salga bien,Un Angel Viajando,Travel & Events,5298,False
video::mCoOL2p0il4,video,Municipalidad de Guatemala   08/08/2025,,mCoOL2p0il4,Municipalidad de Guatemala   08/08/2025,Concejales de Oposición - Muni Guate,People & Blogs,118,False
video::mPtR2HskBTE,video,Municipalidad de Guatemala   17/02/2025,,mPtR2HskBTE,Municipalidad de Guatemala   17/02/2025,Concejales de Oposición - Muni Guate,People & Blogs,729,False
video::mQH6bhmp_LY,video,Quorum: ¿Cómo investigamos la crisis del agua?,,mQH6bhmp_LY,Quorum: ¿Cómo investigamos la crisis del agua?,Quorum,News & Politics,142,False
video::n31eyGuRKqo,video,El tráfico en Guatemala nos está enfermando - TanGente Salud Mental,,n31eyGuRKqo,El tráfico en Guatemala nos está enfermando - TanGente Salud Mental,TanGente Podcast,People & Blogs,932,False
video::n4xHxJPNr78,video,🚫LOS FAMOSOS BUSES ESMERALDA los mas RÁPIDOS DE GUATEMALA 😱,,n4xHxJPNr78,🚫LOS FAMOSOS BUSES ESMERALDA los mas RÁPIDOS DE GUATEMALA 😱,De todo Gt,People & Blogs,3152619,False
video::n8iP75gIpmw,video,Qué rico come tu diputado,,n8iP75gIpmw,Qué rico come tu diputado,Quorum,News & Politics,11775,True
video::nKJhNH86HGE,video,Se realiza taller de UNICEF sobre el plan de acción de la política pública contra la violencia sexua,,nKJhNH86HGE,Se realiza taller de UNICEF sobre el plan de acción de la política pública contra la violencia sexua,Ministerio de Gobernación,News & Politics,7,False
video::nPbC8-Ebat4,video,Pareja de sicarios capturada tras ataque armado contra piloto de autobús,,nPbC8-Ebat4,Pareja de sicarios capturada tras ataque armado contra piloto de autobús,PNCdeGuatemala,Science & Technology,70537,False
video::ncOU7iZR5jY,video,Carlos Pineda y Andre Pozuelos | Seguridad II- Guatemala tiene solución | Ep. 3,,ncOU7iZR5jY,Carlos Pineda y Andre Pozuelos | Seguridad II- Guatemala tiene solución | Ep. 3,Carlos Pineda,People & Blogs,3279,False
video::ndAZjHqzzT8,video,Internet: escoger el menos malo,,ndAZjHqzzT8,Internet: escoger el menos malo,Quorum,News & Politics,717,True
video::nhhXiHI4rrw,video,Policía Nacional Civil participa en desfile del día del Ejército. #ProtegerYServir,,nhhXiHI4rrw,Policía Nacional Civil participa en desfile del día del Ejército. #ProtegerYServir,PNCdeGuatemala,News & Politics,21534,False
video::nv6wMdQ997Q,video,PMT en todo,,nv6wMdQ997Q,PMT en todo,Municipalidad de Guatemala,News & Politics,2107,False
video::pNInRBsPbHE,video,Encuentro por el agua,,pNInRBsPbHE,Encuentro por el agua,Quorum,News & Politics,185,False
video::qFsSnnRdJBg,video,Avanza construcción de la Estrategia Nacional de Datos Abiertos,,qFsSnnRdJBg,Avanza construcción de la Estrategia Nacional de Datos Abiertos,Ministerio de Gobernación,News & Politics,11,False
video::qrdEegnTnaY,video,XVII Promoción de Brigadas PROVIAL,,qrdEegnTnaY,XVII Promoción de Brigadas PROVIAL,PROVIAL-CIV,People & Blogs,416,False
video::rNpBtQXUMbE,video,PMT es ejemplo en Guatemala,,rNpBtQXUMbE,PMT es ejemplo en Guatemala,Municipalidad de Guatemala,News & Politics,3212,False
video::rQEb4el3Lok,video,"Policía Nacional Civil en busca de mareros, imitadores y colaboradores de grupos delictivos",,rQEb4el3Lok,"Policía Nacional Civil en busca de mareros, imitadores y colaboradores de grupos delictivos",PNCdeGuatemala,News & Politics,9637,False
video::rSQKmOX1Tfc,video,TU VIDA VALE  PROVIAL  TIEMPO AZUL & PAOLA PÉRLOP,,rSQKmOX1Tfc,TU VIDA VALE  PROVIAL  TIEMPO AZUL & PAOLA PÉRLOP,Mosca Visión,Music,5262,False
video::rjFut_yJcr8,video,Ministro de CIV conversó sobre los retos  actuales de la infraestructura vial en Guatemala,,rjFut_yJcr8,Ministro de CIV conversó sobre los retos  actuales de la infraestructura vial en Guatemala,Canal Antigua,News & Politics,800,False
video::s0eco-BofOs,video,¿Quiénes pagan más en Centroamérica?,,s0eco-BofOs,¿Quiénes pagan más en Centroamérica?,Quorum,News & Politics,220,True
video::sAPrXzrdstM,video,Funciones del Ministerio de Gobernación,,sAPrXzrdstM,Funciones del Ministerio de Gobernación,Ministerio de Gobernación,News & Politics,8970,False
video::soZMwC0Cj18,video,Lluvias causan inundaciones y deslizamiento en Alta Verapaz,,soZMwC0Cj18,Lluvias causan inundaciones y deslizamiento en Alta Verapaz,PrensaLibreOficial,News & Politics,1405,False
video::tEfZlrP4L5I,video,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,,tEfZlrP4L5I,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,265,False
video::tK__qZZ-H5w,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,,tK__qZZ-H5w,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,Entertainment,866,False
video::tXLhWHWGaao,video,Breve historia política de Guatemala,,tXLhWHWGaao,Breve historia política de Guatemala,Crónica Panamericana,People & Blogs,144134,False
video::tb6LaOWGAIo,video,"Guía Definitiva para viajar a Guatemala 2026 🇬🇹 Qué ver, itinerarios, precios y consejos",,tb6LaOWGAIo,"Guía Definitiva para viajar a Guatemala 2026 🇬🇹 Qué ver, itinerarios, precios y consejos",Welcome to el Mundo,Travel & Events,104869,False
video::tcAQGuuo_Uc,video,El Ministerio de Gobernación Guatemala  brinda conferencia de prensa.,,tcAQGuuo_Uc,El Ministerio de Gobernación Guatemala  brinda conferencia de prensa.,Gobierno de la República de Guatemala,Entertainment,2254,False
video::tg2QuZFdn4c,video,🔴 En Vivo |  Sesión Solemne de Consejo de Gobierno en Limón,,tg2QuZFdn4c,🔴 En Vivo |  Sesión Solemne de Consejo de Gobierno en Limón,Presidencia de la República,News & Politics,15726,False
video::tmvTbeQNCTI,video,"Hoy SABRÁN Qué Grado ACADÉMICO Tenemos, Todos Son PROFESIONALES",,tmvTbeQNCTI,"Hoy SABRÁN Qué Grado ACADÉMICO Tenemos, Todos Son PROFESIONALES",Gente de Guate,Entertainment,15482,False
video::tqcZFVSXARQ,video,¿Listo para decir tengo #MiPrimeraCasa? 🏠✨,,tqcZFVSXARQ,¿Listo para decir tengo #MiPrimeraCasa? 🏠✨,Gobierno de la República de Guatemala,Entertainment,1373,False
video::vA6p51f14J4,video,Horarios especiales por celebraciones de fin de año,,vA6p51f14J4,Horarios especiales por celebraciones de fin de año,Municipalidad de Guatemala,News & Politics,606,False
video::vCtk_0NzB3s,video,Clima en Guatemala esta semana: calor de hasta 39 °C y lluvias con tormentas,,vCtk_0NzB3s,Clima en Guatemala esta semana: calor de hasta 39 °C y lluvias con tormentas,PrensaLibreOficial,News & Politics,1534,False
video::vDVXM8ODuzM,video,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,,vDVXM8ODuzM,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,214,False
video::vNUiF-stTdo,video,resumen de noticias,,vNUiF-stTdo,resumen de noticias,INFOM TV,News & Politics,23,False
video::vp9MPfDG6AE,video,"Comunicado – COVIAL / Ministerio de Comunicaciones, Infraestructura y Vivienda",,vp9MPfDG6AE,"Comunicado – COVIAL / Ministerio de Comunicaciones, Infraestructura y Vivienda",Noti7,News & Politics,260,False
video::vqcF9RFMOLQ,video,"Ciudad de Guatemala, el mejor lugar para vivir",,vqcF9RFMOLQ,"Ciudad de Guatemala, el mejor lugar para vivir",Municipalidad de Guatemala,News & Politics,215,False
video::w57G_5jsqtU,video,Tráfico intenso por regreso a clases del sector público extiende horas pico en el área metropolitana,,w57G_5jsqtU,Tráfico intenso por regreso a clases del sector público extiende horas pico en el área metropolitana,PrensaLibreOficial,News & Politics,625,False
video::wS6yC3yOAeA,video,Noticiero El Informativo. Nuestra semana de resultados.,,wS6yC3yOAeA,Noticiero El Informativo. Nuestra semana de resultados.,Gobierno de la República de Guatemala,Entertainment,1383,False
video::wVncmfsugww,video,"Spot Rendición de Cuentas, tercer cuatrimestre 2023 - 1",,wVncmfsugww,"Spot Rendición de Cuentas, tercer cuatrimestre 2023 - 1",CIV -Ministerio de Comunicaciones,People & Blogs,15,False
video::wYZPaJdVuhE,video,#LaCharla ¿Quién dirigirá el sistema portuario y qué decisiones debe tomar primero?,,wYZPaJdVuhE,#LaCharla ¿Quién dirigirá el sistema portuario y qué decisiones debe tomar primero?,Guatevisión,News & Politics,202,False
video::wm1f52Mvzag,video,Gloria Álvarez: ¿Podría ser la próxima presidenta de Guatemala?,,wm1f52Mvzag,Gloria Álvarez: ¿Podría ser la próxima presidenta de Guatemala?,Jorge Ramos,News & Politics,31357,False
video::wpYwX-bGoz0,video,CIV prioriza proyectos con potencial para generar desarrollo en Guatemala,,wpYwX-bGoz0,CIV prioriza proyectos con potencial para generar desarrollo en Guatemala,CIV -Ministerio de Comunicaciones,People & Blogs,468,False
video::x9TPnjUeuoo,video,VIDEO INSTITUCIONAL PROVIAL,,x9TPnjUeuoo,VIDEO INSTITUCIONAL PROVIAL,CIV -Ministerio de Comunicaciones,People & Blogs,2250,False
video::xEcC_aMDhAk,video,MINGOB y COPADEH avanzan en la protección de personas defensoras de DDHH,,xEcC_aMDhAk,MINGOB y COPADEH avanzan en la protección de personas defensoras de DDHH,Ministerio de Gobernación,News & Politics,17,False
video::xQgP0n8hVSI,video,"Primero te usan, y cuando ya no les sirves te desechan.",,xQgP0n8hVSI,"Primero te usan, y cuando ya no les sirves te desechan.",Ministerio de Gobernación,News & Politics,28,False
video::x_CB0ZRLQTA,video,Ricardo Quiñónez paga con nuestros impuestos netcenter,,x_CB0ZRLQTA,Ricardo Quiñónez paga con nuestros impuestos netcenter,AlcaldexAccidente,People & Blogs,29419,False
video::y8XMbMxMF8E,video,"Gracias a la inteligencia, coordinación y firmeza, se dió un duro golpe al crimen organizado",,y8XMbMxMF8E,"Gracias a la inteligencia, coordinación y firmeza, se dió un duro golpe al crimen organizado",Ministerio de Gobernación,News & Politics,84,False
video::yCmBtmOm6nw,video,“¿DÓNDE ESTÁN?”: GOBIERNO IMPULSA MECANISMO PARA BUSCAR A DESAPARECIDOS DEL CONFLICTO ARMADO,,yCmBtmOm6nw,“¿DÓNDE ESTÁN?”: GOBIERNO IMPULSA MECANISMO PARA BUSCAR A DESAPARECIDOS DEL CONFLICTO ARMADO,IDocumenta,News & Politics,6,False
video::yLZS3JiEBg8,video,Arroz con pollo a la MONOPOLIO,,yLZS3JiEBg8,Arroz con pollo a la MONOPOLIO,Quorum,News & Politics,1954,True
video::zfJlUXRSaCU,video,Brief Political History of Guatemala,,zfJlUXRSaCU,Brief Political History of Guatemala,Crónica Panamericana,People & Blogs,53547,False
video::zweosulrwA8,video,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,,zweosulrwA8,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,Quorum,Nonprofits & Activism,52,True
video::zyA0BpEYcQU,video,Discusión entre conductor y jefe de la PMT,,zyA0BpEYcQU,Discusión entre conductor y jefe de la PMT,Nuestro Mundo,People & Blogs,55349,False
